page_id,name,urlslug,id,align,eye,hair,sex,gsm,alive,appearances,first_appearance,year,days_since_first_appearance
709119,Jack_Prentice_Earth616,Jack_Prentice_Earth616,Public Identity,Bad Characters,,,Male Characters,,False,1,1945-12-01,1945,26646
514218,Jeff_and_Jock_Blintz_Earth616,Jeff_and_Jock_Blintz_Earth616,Public Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1945-12-01,1945,26646
507883,Kenneth_Brown_Earth616,Kenneth_Brown_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1945-03-01,1945,26921
508251,LaoChung_Earth616,LaoChung_Earth616,Public Identity,Good Characters,,White Hair,Male Characters,,False,1,1945-06-01,1945,26829
512296,Lasco_Vicenti_Earth616,Lasco_Vicenti_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1945-10-01,1945,26707
754526,Laura_Dane_Earth616,Laura_Dane_Earth616,Public Identity,Neutral Characters,,Black Hair,Female Characters,,False,1,1945-06-01,1945,26829
510090,Lorelei_Riciardi_Earth616,Lorelei_Riciardi_Earth616,Public Identity,Bad Characters,,Brown Hair,Female Characters,,False,1,1945-06-01,1945,26829
754538,Lucky_Benson_Earth616,Lucky_Benson_Earth616,Public Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1945-09-01,1945,26737
754503,Luke_Bowie_Earth616,Luke_Bowie_Earth616,Public Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1945-03-01,1945,26921
754506,Mark_Mankin_Earth616,Mark_Mankin_Earth616,Public Identity,Bad Characters,,Brown Hair,Male Characters,,False,1,1945-03-01,1945,26921
510083,Marquies_le_Blanc_Earth616,Marquies_le_Blanc_Earth616,Public Identity,Bad Characters,,Brown Hair,Male Characters,,False,1,1945-06-01,1945,26829
709120,Martha_Prentice_Earth616,Martha_Prentice_Earth616,Public Identity,Bad Characters,,Brown Hair,Female Characters,,False,1,1945-12-01,1945,26646
754509,Mary_Simpson_Earth616,Mary_Simpson_Earth616,Public Identity,Neutral Characters,,Blond Hair,Female Characters,,False,1,1945-03-01,1945,26921
505116,Master_Megalo_Earth616,Master_Megalo_Earth616,Secret Identity,Bad Characters,,White Hair,Male Characters,,False,1,1945-01-01,1945,26980
506650,Nat_Scott_Earth616,Nat_Scott_Earth616,Secret Identity,Bad Characters,,Brown Hair,Male Characters,,False,1,1945-03-01,1945,26921
505699,Nick_Bruto_Earth616,Nick_Bruto_Earth616,Public Identity,Bad Characters,,White Hair,Male Characters,,False,1,1945-03-01,1945,26921
708966,Nick_Finelli_Earth616,Nick_Finelli_Earth616,Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,False,1,1945-09-01,1945,26737
516208,Noose_Earth616,Noose_Earth616,Secret Identity,Bad Characters,,Bald,Male Characters,,False,1,1945-12-01,1945,26646
512172,Paul_Bonaparte_Earth616,Paul_Bonaparte_Earth616,Public Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1945-09-01,1945,26737
754522,Percival_Lawrence_Earth616,Percival_Lawrence_Earth616,Public Identity,Bad Characters,,Bald,Male Characters,,False,1,1945-06-01,1945,26829
505245,Percy_Walker_Earth616,Percy_Walker_Earth616,Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,False,1,1945-01-01,1945,26980
508469,Professor_Kilgory_Earth616,Professor_Kilgory_Earth616,Public Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1945-06-01,1945,26829
508472,Professor_Todt_Earth616,Professor_Todt_Earth616,,Bad Characters,,White Hair,Male Characters,,False,1,1945-06-01,1945,26829
504753,Prophet_of_Hate_Earth616,Prophet_of_Hate_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1945-01-01,1945,26980
754519,Rita_Worth_Earth616,Rita_Worth_Earth616,Public Identity,Neutral Characters,,Blond Hair,Female Characters,,False,1,1945-06-01,1945,26829
708920,Roy_Winters_Earth616,Roy_Winters_Earth616,Public Identity,Neutral Characters,,Brown Hair,Male Characters,,False,1,1945-03-01,1945,26921
754549,Rufus_King_Earth616,Rufus_King_Earth616,Public Identity,Neutral Characters,,,Male Characters,,False,1,1945-12-01,1945,26646
508577,Scarzi_Bragg_Earth616,Scarzi_Bragg_Earth616,Public Identity,Bad Characters,,Bald,Male Characters,,False,1,1945-06-01,1945,26829
510160,Shiv_Earth616,Shiv_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1945-06-01,1945,26829
512484,Sico_Rudo_Earth616,Sico_Rudo_Earth616,Public Identity,Bad Characters,,Bald,Male Characters,,False,1,1945-12-01,1945,26646
514973,Snowball_Earth616,Snowball_Earth616,Secret Identity,Bad Characters,,Brown Hair,Male Characters,,False,1,1945-12-01,1945,26646
754569,Ted_Young_Earth616,Ted_Young_Earth616,No Dual Identity,Neutral Characters,,Black Hair,Male Characters,,False,1,1945-12-01,1945,26646
506648,Terdu_Earth616,Terdu_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1945-03-01,1945,26921
505652,Thing_from_the_Swamp_Earth616,Thing_from_the_Swamp_Earth616,Secret Identity,Bad Characters,,Brown Hair,Male Characters,,False,1,1945-03-01,1945,26921
506624,Tom_Garrett_Earth616,Tom_Garrett_Earth616,Public Identity,Bad Characters,,Brown Hair,Male Characters,,False,1,1945-03-01,1945,26921
15947,Vixen_Miss_America_Foe_Earth616,Vixen_Miss_America_Foe_Earth616,,Bad Characters,,,Female Characters,,False,1,1945-11-01,1945,26676
754541,Waxy_Jordan_Earth616,Waxy_Jordan_Earth616,No Dual Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1945-09-01,1945,26737
708926,White_WWII_Earth616,White_WWII_Earth616,Public Identity,Bad Characters,,White Hair,Male Characters,,False,1,1945-03-01,1945,26921
505625,Yellow_Claw_Japanese_Earth616,Yellow_Claw_Japanese_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1945-03-01,1945,26921
511256,Zako_Earth616,Zako_Earth616,No Dual Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1945-09-01,1945,26737
505126,Zerhu_Earth616,Zerhu_Earth616,Secret Identity,Bad Characters,,,Male Characters,,False,1,1945-01-01,1945,26980
18667,Abigail_Varden_Earth616,Abigail_Varden_Earth616,,,,,Female Characters,,False,1,1946-02-01,1946,26584
754635,Ace_Maxwell_Earth616,Ace_Maxwell_Earth616,No Dual Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1946-03-01,1946,26556
516561,Alvin_Martinike_Earth616,Alvin_Martinike_Earth616,Secret Identity,Bad Characters,,Bald,Male Characters,,False,1,1946-03-01,1946,26556
514224,Am_Earth616,Am_Earth616,Public Identity,Bad Characters,,Brown Hair,Male Characters,,False,1,1946-01-01,1946,26615
521921,Amazo_Earth616,Amazo_Earth616,,Bad Characters,,Black Hair,Male Characters,,False,1,1946-11-01,1946,26311
754718,Arch_Murdock_Earth616,Arch_Murdock_Earth616,No Dual Identity,Bad Characters,Blue Eyes,Red Hair,Male Characters,,False,1,1946-12-01,1946,26281
521245,Arnold_Ogley_Earth616,Arnold_Ogley_Earth616,Secret Identity,Bad Characters,,Brown Hair,Male Characters,,False,1,1946-09-01,1946,26372
516564,Baxter_Earth616,Baxter_Earth616,Public Identity,Bad Characters,,White Hair,Male Characters,,False,1,1946-03-01,1946,26556
516569,Bel_Cummings_Earth616,Bel_Cummings_Earth616,Secret Identity,Bad Characters,,Bald,Male Characters,,False,1,1946-03-01,1946,26556
519812,Bert_and_Ollie_Earth616,Bert_and_Ollie_Earth616,No Dual Identity,Bad Characters,,Brown Hair,Male Characters,,False,1,1946-08-01,1946,26403
519854,Black_Patch_AllWinners_Squad_Foe_Earth616,Black_Patch_AllWinners_Squad_Foe_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1946-09-01,1946,26372
517090,Blackbeard_Criminal_Earth616,Blackbeard_Criminal_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1946-03-01,1946,26556
519852,Calcium_Master_Earth616,Calcium_Master_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1946-09-01,1946,26372
517845,Captain_Storm_Earth616,Captain_Storm_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1946-03-01,1946,26556
518793,Crooner_Earth616,Crooner_Earth616,Secret Identity,Bad Characters,,Blond Hair,Male Characters,,False,1,1946-07-01,1946,26434
754698,Crusher_WWII_era_Earth616,Crusher_WWII_era_Earth616,Public Identity,Bad Characters,,Bald,Male Characters,,False,1,1946-07-01,1946,26434
518247,Cyclops_Nazi_Earth616,Cyclops_Nazi_Earth616,Secret Identity,Bad Characters,,Red Hair,Male Characters,,False,1,1946-05-01,1946,26495
754686,Danny_Grogan_Earth616,Danny_Grogan_Earth616,No Dual Identity,Bad Characters,,Brown Hair,Male Characters,,False,1,1946-06-01,1946,26464
522027,Doctor_Feerce_Earth616,Doctor_Feerce_Earth616,Public Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1946-12-01,1946,26281
521919,Ed_Fallon_Earth616,Ed_Fallon_Earth616,,Bad Characters,,Brown Hair,Male Characters,,False,1,1946-11-01,1946,26311
518586,Edmund_Kenyon_Earth616,Edmund_Kenyon_Earth616,Public Identity,Bad Characters,,Brown Hair,Male Characters,,False,1,1946-06-01,1946,26464
521140,Elena_King_Earth616,Elena_King_Earth616,Secret Identity,Bad Characters,,Black Hair,Female Characters,,False,1,1946-09-01,1946,26372
754710,Elmer_Bright_Earth616,Elmer_Bright_Earth616,No Dual Identity,Bad Characters,,White Hair,Male Characters,,False,1,1946-12-01,1946,26281
754674,Ernest_Parker_Earth616,Ernest_Parker_Earth616,No Dual Identity,Bad Characters,,Blond Hair,Male Characters,,False,1,1946-06-01,1946,26464
522609,False_Face_Earth616,False_Face_Earth616,Secret Identity,Bad Characters,,Bald,Male Characters,,False,1,1946-12-01,1946,26281
518137,Fencing_Master_Earth616,Fencing_Master_Earth616,Secret Identity,Bad Characters,,Grey Hair,Male Characters,,False,1,1946-04-01,1946,26525
754716,Futura_Earth616,Futura_Earth616,Secret Identity,Neutral Characters,,Black Hair,Female Characters,,False,1,1946-12-01,1946,26281
522945,George_Munson_Earth616,George_Munson_Earth616,Public Identity,Bad Characters,,Brown Hair,Male Characters,,False,1,1946-12-01,1946,26281
521363,Headless_Man_Kenyon_Earth616,Headless_Man_Kenyon_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1946-09-01,1946,26372
754631,Homer_Hamlen_Earth616,Homer_Hamlen_Earth616,No Dual Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1946-03-01,1946,26556
521248,House_Killer_Earth616,House_Killer_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1946-09-01,1946,26372
516573,Irwin_Hayes_Earth616,Irwin_Hayes_Earth616,Secret Identity,Bad Characters,,Grey Hair,Male Characters,,False,1,1946-03-01,1946,26556
516233,Ivan_the_Sculptor_Earth616,Ivan_the_Sculptor_Earth616,Secret Identity,Bad Characters,,Brown Hair,Male Characters,,False,1,1946-02-01,1946,26584
754677,Jay_Kelsey_Earth616,Jay_Kelsey_Earth616,No Dual Identity,Bad Characters,,Brown Hair,Male Characters,,False,1,1946-06-01,1946,26464
754681,John_Drake_Earth616,John_Drake_Earth616,No Dual Identity,Neutral Characters,,,Male Characters,,False,1,1946-06-01,1946,26464
754692,John_Harriman_Earth616,John_Harriman_Earth616,No Dual Identity,Bad Characters,Blue Eyes,White Hair,Male Characters,,False,1,1946-06-01,1946,26464
522024,Jonathan_Ware_Earth616,Jonathan_Ware_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1946-12-01,1946,26281
249647,Joshua_Blaine_Earth616,Joshua_Blaine_Earth616,Secret Identity,Bad Characters,,Brown Hair,Male Characters,,False,1,1946-11-01,1946,26311
46056,Joshua_Crown_Earth616,Joshua_Crown_Earth616,,Bad Characters,,,Male Characters,,False,1,1946-06-01,1946,26464
518755,Julius_Aaroni_Earth616,Julius_Aaroni_Earth616,Public Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1946-06-01,1946,26464
754721,King_Cole_Earth616,King_Cole_Earth616,Secret Identity,Bad Characters,,Bald,Male Characters,,False,1,1946-12-01,1946,26281
709128,Larry_Batten_Earth616,Larry_Batten_Earth616,Public Identity,Bad Characters,,Brown Hair,Male Characters,,False,1,1946-03-01,1946,26556
709141,Lucien_Dennis_Earth616,Lucien_Dennis_Earth616,Public Identity,Neutral Characters,,Red Hair,Male Characters,,False,1,1946-08-01,1946,26403
709130,Lucille_Kennedy_Earth616,Lucille_Kennedy_Earth616,Public Identity,Neutral Characters,,Blond Hair,Female Characters,,False,1,1946-03-01,1946,26556
709126,Lynch_Mason_Earth616,Lynch_Mason_Earth616,No Dual Identity,Bad Characters,,White Hair,Male Characters,,False,1,1946-03-01,1946,26556
518761,Mephisto_Actor_Earth616,Mephisto_Actor_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1946-06-01,1946,26464
519588,Mona_Welles_Earth616,Mona_Welles_Earth616,Secret Identity,Bad Characters,,Black Hair,Female Characters,,False,1,1946-07-01,1946,26434
521763,Morla_Earth616,Morla_Earth616,Public Identity,Bad Characters,,Black Hair,Female Characters,,False,1,1946-09-01,1946,26372
518752,Moudini_Earth616,Moudini_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1946-06-01,1946,26464
517440,Myron_Delasco_Earth616,Myron_Delasco_Earth616,Secret Identity,Bad Characters,,Brown Hair,Male Characters,,False,1,1946-04-01,1946,26525
709143,Ned_Nestor_Earth616,Ned_Nestor_Earth616,Public Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1946-08-01,1946,26403
709132,Noah_Crane_Earth616,Noah_Crane_Earth616,Public Identity,Neutral Characters,,White Hair,Male Characters,,False,1,1946-03-01,1946,26556
514228,Peter_Blake_Earth616,Peter_Blake_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1946-01-01,1946,26615
521137,Peter_Sazlo_Earth616,Peter_Sazlo_Earth616,Secret Identity,Bad Characters,,White Hair,Male Characters,,False,1,1946-09-01,1946,26372
521360,Queen_of_Crime_Earth616,Queen_of_Crime_Earth616,Secret Identity,Bad Characters,,Red Hair,Female Characters,,False,1,1946-09-01,1946,26372
518140,Raymond_Cartel_Earth616,Raymond_Cartel_Earth616,Public Identity,Bad Characters,,White Hair,Male Characters,,False,1,1946-03-01,1946,26556
516230,Robe_Earth616,Robe_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1946-02-01,1946,26584
709124,Rodney_Adams_Earth616,Rodney_Adams_Earth616,Public Identity,Neutral Characters,,Blond Hair,Male Characters,,False,1,1946-03-01,1946,26556
521766,Roger_Sharmine_Earth616,Roger_Sharmine_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1946-09-01,1946,26372
518243,Sardu_the_Mystic_Earth616,Sardu_the_Mystic_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1946-05-01,1946,26495
517438,Sensitivo_Andrew_Earth616,Sensitivo_Andrew_Earth616,Secret Identity,Bad Characters,,Brown Hair,Male Characters,,False,1,1946-04-01,1946,26525
518564,Silk_Stocking_Strangler_Earth616,Silk_Stocking_Strangler_Earth616,Secret Identity,Bad Characters,,Brown Hair,Male Characters,,False,1,1946-06-01,1946,26464
518575,Simon_Knell_Earth616,Simon_Knell_Earth616,Secret Identity,Bad Characters,,White Hair,Male Characters,,False,1,1946-06-01,1946,26464
683921,Sonny_Fenton_Earth616,Sonny_Fenton_Earth616,Secret Identity,Bad Characters,,,Male Characters,,False,1,1946-09-01,1946,26372
336259,Spiderman_1940s_Earth616,Spiderman_1940s_Earth616,Secret Identity,Bad Characters,,White Hair,Male Characters,,False,1,1946-12-01,1946,26281
754703,Steeley_Earth616,Steeley_Earth616,Public Identity,Bad Characters,,Bald,Male Characters,,False,1,1946-07-01,1946,26434
518758,Tom_Hendricks_Earth616,Tom_Hendricks_Earth616,No Dual Identity,Bad Characters,,Brown Hair,Male Characters,,False,1,1946-06-01,1946,26464
709122,Tommy_Wilkins_Earth616,Tommy_Wilkins_Earth616,Public Identity,Neutral Characters,,Brown Hair,Male Characters,,False,1,1946-02-01,1946,26584
754573,Tony_Sloan_Earth616,Tony_Sloan_Earth616,No Dual Identity,Bad Characters,,White Hair,Male Characters,,False,1,1946-03-01,1946,26556
754575,Trigger_Earth616,Trigger_Earth616,Public Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1946-03-01,1946,26556
754668,Walt_Neilson_Earth616,Walt_Neilson_Earth616,No Dual Identity,Neutral Characters,,Brown Hair,Male Characters,,False,1,1946-03-01,1946,26556
709135,Whiting_Earth616,Whiting_Earth616,No Dual Identity,Good Characters,,Black Hair,Male Characters,,False,1,1946-06-01,1946,26464
527397,Abara_and_Cadabra_Earth616,Abara_and_Cadabra_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1947-10-01,1947,25977
527208,Acrobat_1940s_Earth616,Acrobat_1940s_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1947-10-01,1947,25977
249645,Andrew_Webster_Earth616,Andrew_Webster_Earth616,,Bad Characters,,,Male Characters,,False,1,1947-06-01,1947,26099
526301,Baron_Frankenstein_Earth616,Baron_Frankenstein_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1947-06-01,1947,26099
754849,Benny_Elton_Earth616,Benny_Elton_Earth616,No Dual Identity,Neutral Characters,,Brown Hair,Male Characters,,False,1,1947-05-01,1947,26130
684061,Black_Baron_1940s_Earth616,Black_Baron_1940s_Earth616,Public Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1947-05-01,1947,26130
754868,Bruce_Fearing_Earth616,Bruce_Fearing_Earth616,No Dual Identity,Neutral Characters,,Black Hair,Male Characters,,False,1,1947-07-01,1947,26069
104643,Catman_Mental_Patient_Earth616,Catman_Mental_Patient_Earth616,Secret Identity,Bad Characters,,,Male Characters,,False,1,1947-01-01,1947,26250
709165,Corsair_Pirate_Earth616,Corsair_Pirate_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1947-03-01,1947,26191
709432,D_Mencha_Earth616,D_Mencha_Earth616,Public Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1947-09-01,1947,26007
754758,Ed_Clements_Earth616,Ed_Clements_Earth616,No Dual Identity,Neutral Characters,,Black Hair,Male Characters,,False,1,1947-01-01,1947,26250
754898,Ed_Sampson_Earth616,Ed_Sampson_Earth616,No Dual Identity,Bad Characters,,Red Hair,Male Characters,,False,1,1947-09-01,1947,26007
524504,Edgar_Elliot_Earth616,Edgar_Elliot_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1947-03-01,1947,26191
754889,Elaine_Clayton_Earth616,Elaine_Clayton_Earth616,No Dual Identity,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,,False,1,1947-09-01,1947,26007
709409,Father_Time_Lighthouse_keeper_Earth616,Father_Time_Lighthouse_keeper_Earth616,Public Identity,Neutral Characters,,White Hair,Male Characters,,False,1,1947-09-01,1947,26007
709360,Gallery_Earth616,Gallery_Earth616,Public Identity,Bad Characters,,,Male Characters,,False,1,1947-03-01,1947,26191
754774,Helen_Hale_Earth616,Helen_Hale_Earth616,No Dual Identity,Neutral Characters,,Brown Hair,Female Characters,,False,1,1947-03-01,1947,26191
530058,Henry_Oliver_Earth616,Henry_Oliver_Earth616,Public Identity,Bad Characters,,Orange Hair,Male Characters,,False,1,1947-12-01,1947,25916
754764,Hillary_King_Earth616,Hillary_King_Earth616,No Dual Identity,Neutral Characters,,Black Hair,Male Characters,,False,1,1947-03-01,1947,26191
754950,Hubert_Humperdinck_Earth616,Hubert_Humperdinck_Earth616,No Dual Identity,Neutral Characters,,Brown Hair,Male Characters,,False,1,1947-12-01,1947,25916
247303,Hyram_Heale_Earth616,Hyram_Heale_Earth616,,Bad Characters,,Black Hair,Male Characters,,False,1,1947-01-01,1947,26250
754779,Jack_Jordan_Earth616,Jack_Jordan_Earth616,No Dual Identity,Bad Characters,,Brown Hair,Male Characters,,False,1,1947-03-01,1947,26191
709367,Jade_Nelson_Earth616,Jade_Nelson_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,1,1947-03-01,1947,26191
754771,Jane_Newell_Earth616,Jane_Newell_Earth616,No Dual Identity,Bad Characters,,Black Hair,Female Characters,,False,1,1947-03-01,1947,26191
754881,John_J_Curtis_Earth616,John_J_Curtis_Earth616,No Dual Identity,Neutral Characters,,White Hair,Male Characters,,False,1,1947-07-01,1947,26069
